지역코드,시군구,법정동,유형,용도지역,건물주용도,건축년도,대지면적,건물면적,년,월,일,거래금액,거래유형,중개사소재지,해제사유발생일,해제여부,datetime,Datetime
28237,부평구,산곡동,집합,준공업,제1종근린생활,2000,,91.02,2006,4,10,"18,500",,,,,2006-04-10,2006-04-10
28237,부평구,산곡동,집합,일반상업,기타,2002,,56.76,2006,4,11,"7,400",,,,,2006-04-11,2006-04-11
28237,부평구,산곡동,집합,일반상업,제2종근린생활,1983,,61.18,2006,4,15,"8,000",,,,,2006-04-15,2006-04-15
28237,부평구,산곡동,집합,일반상업,제1종근린생활,1983,,64.58,2006,4,15,"7,000",,,,,2006-04-15,2006-04-15
28237,부평구,산곡동,집합,제2종일반주거,제2종근린생활,1995,,965.01,2006,4,17,"130,000",,,,,2006-04-17,2006-04-17
28237,부평구,산곡동,일반,제2종일반주거,제2종근린생활,1989,287,851.4,2006,4,21,"86,000",,,,,2006-04-21,2006-04-21
28237,부평구,산곡동,집합,제3종일반주거,기타,1990,,14.04,2006,4,25,"5,300",,,,,2006-04-25,2006-04-25
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,26.01,2006,4,27,"1,679",,,,,2006-04-27,2006-04-27
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,26.01,2006,4,27,"1,679",,,,,2006-04-27,2006-04-27
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,22.95,2006,4,27,"1,481",,,,,2006-04-27,2006-04-27
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,140.25,2006,4,27,"9,052",,,,,2006-04-27,2006-04-27
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,112.5,2006,4,27,"7,260",,,,,2006-04-27,2006-04-27
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,28.13,2006,4,27,"1,815",,,,,2006-04-27,2006-04-27
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,28.13,2006,4,27,"1,815",,,,,2006-04-27,2006-04-27
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,28.13,2006,4,27,"1,815",,,,,2006-04-27,2006-04-27
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,19.13,2006,4,27,"1,235",,,,,2006-04-27,2006-04-27
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,19.13,2006,4,27,"1,235",,,,,2006-04-27,2006-04-27
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,19.13,2006,4,27,"1,235",,,,,2006-04-27,2006-04-27
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,19.13,2006,4,27,"1,235",,,,,2006-04-27,2006-04-27
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,14.28,2006,4,27,920,,,,,2006-04-27,2006-04-27
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,14.28,2006,4,27,920,,,,,2006-04-27,2006-04-27
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,17.85,2006,4,27,"1,152",,,,,2006-04-27,2006-04-27
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,15.3,2006,4,27,988,,,,,2006-04-27,2006-04-27
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,15.3,2006,4,27,988,,,,,2006-04-27,2006-04-27
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,19.13,2006,4,27,"1,235",,,,,2006-04-27,2006-04-27
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,19.13,2006,4,27,"1,235",,,,,2006-04-27,2006-04-27
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,65.25,2006,4,27,"4,211",,,,,2006-04-27,2006-04-27
28237,부평구,산곡동,집합,제2종일반주거,기타,1995,,28.13,2006,4,27,"1,815",,,,,2006-04-27,2006-04-27
28237,부평구,청천동,일반,제2종일반주거,기타,1988,659.8,1595.5,2006,4,14,"165,000",,,,,2006-04-14,2006-04-14
28237,부평구,청천동,일반,일반공업,기타,1990,652,1326.62,2006,4,21,"127,000",,,,,2006-04-21,2006-04-21
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,92.77,2006,4,4,"10,750",,,,,2006-04-04,2006-04-04
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,92.77,2006,4,4,"10,750",,,,,2006-04-04,2006-04-04
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2005,,52.48,2006,4,15,"53,500",,,,,2006-04-15,2006-04-15
28237,부평구,삼산동,집합,제3종일반주거,기타,2004,,25.2,2006,4,17,"19,500",,,,,2006-04-17,2006-04-17
28237,부평구,삼산동,일반,제1종일반주거,기타,2005,220,329.76,2006,4,18,"82,000",,,,,2006-04-18,2006-04-18
28237,부평구,삼산동,집합,제3종일반주거,제1종근린생활,2004,,18.6,2006,4,24,"15,040",,,,,2006-04-24,2006-04-24
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,127.4,2006,4,24,"15,510",,,,,2006-04-24,2006-04-24
28237,부평구,삼산동,집합,제3종일반주거,제1종근린생활,2004,,18.6,2006,4,24,"15,040",,,,,2006-04-24,2006-04-24
28237,부평구,갈산동,일반,준공업,기타,1992,611.9,1225.74,2006,4,6,"242,500",,,,,2006-04-06,2006-04-06
28237,부평구,일신동,집합,제3종일반주거,제1종근린생활,2003,,24.32,2006,4,19,"3,900",,,,,2006-04-19,2006-04-19
28237,부평구,일신동,집합,제3종일반주거,제1종근린생활,2003,,33.04,2006,4,19,"4,100",,,,,2006-04-19,2006-04-19
28237,부평구,부평동,일반,일반상업,기타,,63.6,48.5,2006,5,1,"12,000",,,,,2006-05-01,2006-05-01
28237,부평구,부평동,집합,일반상업,제1종근린생활,2005,,142.81,2006,5,1,"27,529",,,,,2006-05-01,2006-05-01
28237,부평구,부평동,집합,준주거,제1종근린생활,2006,,49.76,2006,5,2,"6,000",,,,,2006-05-02,2006-05-02
28237,부평구,부평동,집합,일반상업,기타,2006,,191.22,2006,5,2,"47,000",,,,,2006-05-02,2006-05-02
28237,부평구,부평동,집합,일반상업,기타,2006,,120.91,2006,5,2,"35,000",,,,,2006-05-02,2006-05-02
28237,부평구,부평동,집합,일반상업,기타,2000,,48.09,2006,5,5,"4,400",,,,,2006-05-05,2006-05-05
28237,부평구,부평동,집합,일반상업,제2종근린생활,1988,,155.27,2006,5,6,"40,000",,,,,2006-05-06,2006-05-06
28237,부평구,부평동,집합,일반상업,제2종근린생활,1988,,155.27,2006,5,6,"100,000",,,,,2006-05-06,2006-05-06
28237,부평구,부평동,집합,일반상업,기타,2001,,88.3,2006,5,10,"4,500",,,,,2006-05-10,2006-05-10
28237,부평구,부평동,집합,일반상업,제1종근린생활,2004,,1047.8,2006,5,12,"95,500",,,,,2006-05-12,2006-05-12
28237,부평구,부평동,일반,제2종일반주거,기타,1977,126,68.41,2006,5,15,"56,000",,,,,2006-05-15,2006-05-15
28237,부평구,부평동,집합,일반상업,기타,2006,,191.22,2006,5,17,"55,000",,,,,2006-05-17,2006-05-17
28237,부평구,부평동,일반,일반상업,기타,1988,204.3,625.67,2006,5,17,"38,000",,,,,2006-05-17,2006-05-17
28237,부평구,부평동,집합,일반상업,기타,2004,,21.06,2006,5,18,"4,000",,,,,2006-05-18,2006-05-18
28237,부평구,부평동,집합,일반상업,제2종근린생활,1994,,257.72,2006,5,18,"50,000",,,,,2006-05-18,2006-05-18
28237,부평구,부평동,집합,일반상업,제2종근린생활,2001,,77.19,2006,5,18,"4,100",,,,,2006-05-18,2006-05-18
28237,부평구,부평동,집합,일반상업,기타,2004,,21.06,2006,5,18,"4,000",,,,,2006-05-18,2006-05-18
28237,부평구,부평동,집합,준주거,제2종근린생활,2006,,69.51,2006,5,24,"8,500",,,,,2006-05-24,2006-05-24
28237,부평구,부평동,일반,일반상업,기타,1994,76,98.56,2006,5,24,"19,750",,,,,2006-05-24,2006-05-24
28237,부평구,부평동,일반,일반상업,기타,1992,486.96,3163.64,2006,5,26,"140,000",,,,,2006-05-26,2006-05-26
28237,부평구,부평동,집합,일반상업,기타,2001,,88.3,2006,5,26,"7,500",,,,,2006-05-26,2006-05-26
28237,부평구,부평동,집합,일반상업,기타,2002,,54.79,2006,5,26,"5,000",,,,,2006-05-26,2006-05-26
28237,부평구,부평동,일반,일반상업,기타,2000,103.1,644.5,2006,5,27,"157,000",,,,,2006-05-27,2006-05-27
28237,부평구,부평동,일반,일반상업,기타,2000,130.2,52,2006,5,27,"20,000",,,,,2006-05-27,2006-05-27
28237,부평구,부평동,집합,준주거,제2종근린생활,2006,,69.51,2006,5,29,"8,500",,,,,2006-05-29,2006-05-29
28237,부평구,부평동,집합,준주거,제2종근린생활,2006,,69.51,2006,5,29,"9,500",,,,,2006-05-29,2006-05-29
28237,부평구,부평동,집합,일반상업,제2종근린생활,2004,,32.57,2006,5,30,"6,300",,,,,2006-05-30,2006-05-30
28237,부평구,십정동,집합,일반상업,기타,2004,,31.47,2006,5,1,"5,000",,,,,2006-05-01,2006-05-01
28237,부평구,십정동,집합,준주거,제2종근린생활,2005,,45.36,2006,5,3,"23,500",,,,,2006-05-03,2006-05-03
28237,부평구,십정동,일반,제2종일반주거,기타,1985,438.1,1284.4,2006,5,4,"100,000",,,,,2006-05-04,2006-05-04
28237,부평구,십정동,집합,일반상업,제1종근린생활,2004,,40.56,2006,5,11,"28,500",,,,,2006-05-11,2006-05-11
28237,부평구,십정동,일반,제2종일반주거,기타,1984,253.9,424.05,2006,5,12,"30,000",,,,,2006-05-12,2006-05-12
28237,부평구,십정동,일반,제2종일반주거,기타,1984,100,126.84,2006,5,30,"22,000",,,,,2006-05-30,2006-05-30
28237,부평구,산곡동,집합,준공업,교육연구,1999,,93.18,2006,5,2,"9,500",,,,,2006-05-02,2006-05-02
28237,부평구,산곡동,집합,준공업,제1종근린생활,2000,,91.02,2006,5,11,"18,500",,,,,2006-05-11,2006-05-11
28237,부평구,산곡동,일반,제1종일반주거,기타,1999,83,90.43,2006,5,16,"11,000",,,,,2006-05-16,2006-05-16
28237,부평구,산곡동,집합,제1종일반주거,기타,1979,,38.98,2006,5,30,"2,400",,,,,2006-05-30,2006-05-30
28237,부평구,산곡동,집합,제1종일반주거,제1종근린생활,1979,,41.02,2006,5,30,"5,800",,,,,2006-05-30,2006-05-30
28237,부평구,청천동,집합,준공업,판매,2003,,49.5,2006,5,9,"31,250",,,,,2006-05-09,2006-05-09
28237,부평구,청천동,집합,준공업,판매,2003,,49.5,2006,5,9,"31,200",,,,,2006-05-09,2006-05-09
28237,부평구,청천동,집합,준공업,제2종근린생활,2002,,90.48,2006,5,10,"65,800",,,,,2006-05-10,2006-05-10
28237,부평구,청천동,일반,준공업,기타,2001,223,494.86,2006,5,16,"58,000",,,,,2006-05-16,2006-05-16
28237,부평구,청천동,일반,일반공업,기타,1991,919,3017.21,2006,5,24,"191,000",,,,,2006-05-24,2006-05-24
28237,부평구,청천동,집합,제1종일반주거,제1종근린생활,1993,,36.9,2006,5,26,"4,000",,,,,2006-05-26,2006-05-26
28237,부평구,청천동,집합,준공업,제1종근린생활,1997,,22.88,2006,5,30,"5,300",,,,,2006-05-30,2006-05-30
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,132.6,2006,5,4,"31,963",,,,,2006-05-04,2006-05-04
28237,부평구,삼산동,집합,일반상업,기타,2005,,72.95,2006,5,23,"7,894",,,,,2006-05-23,2006-05-23
28237,부평구,삼산동,일반,제2종일반주거,기타,1989,278,662.54,2006,5,30,"115,000",,,,,2006-05-30,2006-05-30
28237,부평구,갈산동,집합,준공업,제2종근린생활,2004,,223.08,2006,5,10,"26,000",,,,,2006-05-10,2006-05-10
28237,부평구,갈산동,일반,제1종일반주거,기타,1994,195,494.91,2006,5,11,"47,000",,,,,2006-05-11,2006-05-11
28237,부평구,부개동,집합,제2종일반주거,제2종근린생활,2004,,195.31,2006,5,2,"24,400",,,,,2006-05-02,2006-05-02
28237,부평구,부개동,집합,제3종일반주거,기타,1992,,30.42,2006,5,12,"18,000",,,,,2006-05-12,2006-05-12
28237,부평구,부개동,일반,제2종일반주거,기타,2001,325,353.91,2006,5,24,"50,000",,,,,2006-05-24,2006-05-24
28237,부평구,부개동,일반,제2종일반주거,기타,1990,203.6,597.15,2006,5,25,"55,000",,,,,2006-05-25,2006-05-25
28237,부평구,부개동,집합,제3종일반주거,기타,1996,,41.7,2006,5,31,"9,300",,,,,2006-05-31,2006-05-31
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,325.28,2006,6,1,"50,000",,,,,2006-06-01,2006-06-01
28237,부평구,부평동,집합,일반상업,제1종근린생활,2004,,63.06,2006,6,1,"6,700",,,,,2006-06-01,2006-06-01
28237,부평구,부평동,집합,일반상업,기타,2006,,120.91,2006,6,5,"32,000",,,,,2006-06-05,2006-06-05
28237,부평구,부평동,집합,일반상업,기타,2006,,191.22,2006,6,5,"50,000",,,,,2006-06-05,2006-06-05
28237,부평구,부평동,집합,일반상업,제1종근린생활,2004,,179.08,2006,6,7,"28,570",,,,,2006-06-07,2006-06-07
28237,부평구,부평동,집합,일반상업,제1종근린생활,2004,,248.64,2006,6,7,"39,700",,,,,2006-06-07,2006-06-07
28237,부평구,부평동,집합,일반상업,제1종근린생활,2004,,57.2,2006,6,7,"32,900",,,,,2006-06-07,2006-06-07
28237,부평구,부평동,일반,제1종일반주거,기타,1988,406.3,203.58,2006,6,7,"110,000",,,,,2006-06-07,2006-06-07
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,48.36,2006,6,14,"36,500",,,,,2006-06-14,2006-06-14
28237,부평구,부평동,일반,제1종일반주거,기타,1995,122,396.8,2006,6,15,"27,000",,,,,2006-06-15,2006-06-15
28237,부평구,부평동,일반,제1종일반주거,기타,1990,200,464.94,2006,6,15,"37,000",,,,,2006-06-15,2006-06-15
28237,부평구,부평동,일반,제2종일반주거,기타,1992,258,491.48,2006,6,21,"44,500",,,,,2006-06-21,2006-06-21
28237,부평구,부평동,집합,일반상업,기타,2005,,87.26,2006,6,22,"13,000",,,,,2006-06-22,2006-06-22
28237,부평구,부평동,집합,제3종일반주거,기타,,,30.42,2006,6,22,"18,000",,,,,2006-06-22,2006-06-22
28237,부평구,부평동,집합,일반상업,제2종근린생활,2002,,32.07,2006,6,24,"3,600",,,,,2006-06-24,2006-06-24
28237,부평구,부평동,집합,일반상업,제2종근린생활,2001,,62.5,2006,6,25,"4,000",,,,,2006-06-25,2006-06-25
28237,부평구,부평동,일반,일반상업,기타,1986,102,188.46,2006,6,26,"5,000",,,,,2006-06-26,2006-06-26
28237,부평구,부평동,집합,일반상업,기타,1998,,23.31,2006,6,26,"1,800",,,,,2006-06-26,2006-06-26
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,87.32,2006,6,30,"52,000",,,,,2006-06-30,2006-06-30
28237,부평구,십정동,일반,제2종일반주거,기타,1996,231.4,298.88,2006,6,2,"42,600",,,,,2006-06-02,2006-06-02
28237,부평구,십정동,일반,제2종일반주거,기타,1990,211.5,481.94,2006,6,15,"42,000",,,,,2006-06-15,2006-06-15
28237,부평구,산곡동,일반,제1종일반주거,기타,1994,99,54.55,2006,6,2,"14,000",,,,,2006-06-02,2006-06-02
28237,부평구,산곡동,집합,제3종일반주거,제2종근린생활,1991,,74.41,2006,6,3,"10,000",,,,,2006-06-03,2006-06-03
28237,부평구,산곡동,집합,제3종일반주거,기타,1995,,36,2006,6,24,"18,000",,,,,2006-06-24,2006-06-24
28237,부평구,청천동,집합,준공업,제2종근린생활,2002,,67.08,2006,6,9,"10,000",,,,,2006-06-09,2006-06-09
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2005,,57.28,2006,6,10,"8,571",,,,,2006-06-10,2006-06-10
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2005,,89.79,2006,6,10,"13,429",,,,,2006-06-10,2006-06-10
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2005,,57.28,2006,6,10,"8,571",,,,,2006-06-10,2006-06-10
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2005,,89.79,2006,6,10,"13,429",,,,,2006-06-10,2006-06-10
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,92.77,2006,6,12,"10,458",,,,,2006-06-12,2006-06-12
28237,부평구,삼산동,집합,일반상업,기타,2005,,92.77,2006,6,12,"10,458",,,,,2006-06-12,2006-06-12
28237,부평구,삼산동,집합,준주거,제2종근린생활,2002,,88,2006,6,15,"13,500",,,,,2006-06-15,2006-06-15
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,86.68,2006,6,20,"25,500",,,,,2006-06-20,2006-06-20
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,49.51,2006,6,28,"51,348",,,,,2006-06-28,2006-06-28
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,44.44,2006,6,28,"46,087",,,,,2006-06-28,2006-06-28
28237,부평구,갈산동,집합,제3종일반주거,제2종근린생활,1993,,33.6,2006,6,20,"23,000",,,,,2006-06-20,2006-06-20
28237,부평구,부개동,일반,제2종일반주거,기타,2001,325,353.91,2006,6,1,"50,000",,,,,2006-06-01,2006-06-01
28237,부평구,부개동,일반,제2종일반주거,기타,1988,164,200.3,2006,6,17,"22,000",,,,,2006-06-17,2006-06-17
28237,부평구,부평동,일반,일반상업,기타,1993,202,629.23,2006,7,1,"55,000",,,,,2006-07-01,2006-07-01
28237,부평구,부평동,집합,준주거,제1종근린생활,2001,,43.73,2006,7,1,"6,600",,,,,2006-07-01,2006-07-01
28237,부평구,부평동,집합,일반상업,제1종근린생활,2005,,134.16,2006,7,5,"18,675",,,,,2006-07-05,2006-07-05
28237,부평구,부평동,일반,일반상업,기타,1987,218,486.32,2006,7,10,"44,500",,,,,2006-07-10,2006-07-10
28237,부평구,부평동,일반,준주거,기타,1994,172,490.04,2006,7,10,"90,000",,,,,2006-07-10,2006-07-10
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,45.36,2006,7,12,"17,000",,,,,2006-07-12,2006-07-12
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,45.36,2006,7,12,"17,000",,,,,2006-07-12,2006-07-12
28237,부평구,부평동,집합,일반상업,제1종근린생활,2001,,100.72,2006,7,14,"11,500",,,,,2006-07-14,2006-07-14
28237,부평구,부평동,집합,일반상업,제1종근린생활,2005,,287.44,2006,7,19,"37,000",,,,,2006-07-19,2006-07-19
28237,부평구,부평동,집합,일반상업,제1종근린생활,2005,,109.61,2006,7,20,"19,340",,,,,2006-07-20,2006-07-20
28237,부평구,부평동,집합,일반상업,제1종근린생활,2005,,83.72,2006,7,20,"14,771",,,,,2006-07-20,2006-07-20
28237,부평구,부평동,집합,일반상업,제1종근린생활,2005,,109.61,2006,7,20,"19,340",,,,,2006-07-20,2006-07-20
28237,부평구,부평동,집합,일반상업,제1종근린생활,2005,,80.91,2006,7,20,"14,277",,,,,2006-07-20,2006-07-20
28237,부평구,부평동,집합,일반상업,제1종근린생활,2005,,78,2006,7,20,"13,762",,,,,2006-07-20,2006-07-20
28237,부평구,부평동,집합,일반상업,제1종근린생활,2005,,83.72,2006,7,20,"14,771",,,,,2006-07-20,2006-07-20
28237,부평구,부평동,집합,일반상업,제1종근린생활,2005,,80.91,2006,7,20,"14,277",,,,,2006-07-20,2006-07-20
28237,부평구,부평동,집합,일반상업,제1종근린생활,2005,,78,2006,7,20,"13,762",,,,,2006-07-20,2006-07-20
28237,부평구,부평동,집합,일반상업,기타,2000,,4.3,2006,7,24,600,,,,,2006-07-24,2006-07-24
28237,부평구,부평동,집합,일반상업,기타,1994,,428.2,2006,7,24,"60,000",,,,,2006-07-24,2006-07-24
28237,부평구,부평동,집합,일반상업,기타,2000,,4.3,2006,7,24,"2,500",,,,,2006-07-24,2006-07-24
28237,부평구,부평동,집합,일반상업,기타,1994,,428.2,2006,7,26,"99,000",,,,,2006-07-26,2006-07-26
28237,부평구,부평동,집합,일반상업,기타,2004,,137.34,2006,7,28,"14,000",,,,,2006-07-28,2006-07-28
28237,부평구,부평동,집합,일반상업,제2종근린생활,2004,,57,2006,7,28,"5,000",,,,,2006-07-28,2006-07-28
28237,부평구,부평동,집합,일반상업,제2종근린생활,2004,,120.08,2006,7,28,"11,000",,,,,2006-07-28,2006-07-28
28237,부평구,부평동,집합,일반상업,제2종근린생활,2004,,115.26,2006,7,28,"10,000",,,,,2006-07-28,2006-07-28
28237,부평구,부평동,집합,일반상업,제2종근린생활,2004,,57,2006,7,28,"5,000",,,,,2006-07-28,2006-07-28
